PlayerName,Team,Pos,RANK,AVG,The Athletic,Baseball America,Baseball HQ,Baseball Prospectus,CBS Sports,Dynasty Dugout,ESPN,Fangraphs,Fantasy Alarm,Fantasy Six Pack,Fantrax HQ,Just Baseball,MLB Pipeline,NBC Sports,Pitcher List,Prospect361,Prospects Live,Razzball,Rotoballer,Roto- Prospects,Rotowire,The Upside Prospect
"Bastardo, Angel",BOS,RHP,819,410.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bedell, Ian",STL,RHP,820,410.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Sanchez, Axel",SEA,SS,821,410.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Echavarria, Steven",ATH,RHP,821,410.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Halpin, Petey",CLE,OF,823,410.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Coley, Mark II",MIA,OF,824,410.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Lipcius, Andre",LAD,UT,824,410.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Nicholson, Ryan",LAA,UT,826,410.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Ramos, Jose",LAD,SS,826,410.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Fermin, Jose",STL,2B/3B,826,410.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gomez, Yoendrys",NYY,RHP,829,410.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gutierrez, Daiverson",NYM,C,830,410.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,574,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Fana, Nomar",DET,OF,830,410.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cruz, John",MIA,OF,832,410.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bonaci, Brainer",BOS,SS,833,411.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Betancourt, Bryant",COL,C/1B,834,411.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Dallas, Chad",TOR,RHP,834,411.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Preciado, Reginald",CHC,SS,836,411.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rodriguez, Jose",PHI,SS,837,411.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Sullivan, Cameron",CLE,RHP,838,411.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Osorio, Oswaldo",LAD,3B,838,411.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Dollard, Taylor",SEA,RHP,840,411.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"De La Cruz, Carlos",PHI,1B,841,412.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Baldwin, Brooks",CHW,SS,842,412.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Valdez, Luis",TEX,LHP,843,412.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rave, John",KC,OF,844,412.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Arias, Victor",TOR,OF,845,412.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"De La Rosa, Jeremy",WAS,OF,845,412.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Clark, Derek",LAA,LHP,847,412.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rajcic, Max",STL,RHP,848,412.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Molina, Mason",TEX,LHP,849,412.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Callihan, Tyler",CIN,2B,849,412.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bishop, Hunter",SF,OF,851,412.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Amaya, Jacob",CHW,SS,852,413.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Sanchez, Brian",NYY,OF,853,413.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,127,Paywall,Paywall,150,150,Paywall,Paywall,150
"Pouaka-Grego, Nikau",PHI,3B,854,413.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cespedes, Rubel",MIN,3B,855,413.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hernandez, Heriberto",MIA,OF,856,413.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Vera, Arol",LAA,SS,856,413.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Morii, Shotaro",ATH,SS,858,413.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Pena, Carlos",DET,LHP,859,413.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Robinson, Kristian",ARI,OF,860,413.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"McGarry, Griff",PHI,RHP,860,413.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Martinez, Kendry",SEA,SS,860,413.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Avina, Jace",NYY,OF,863,414.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Lopez, Dariel",SF,SS,863,414.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Winn, Cole",TEX,RHP,865,414.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Lampe, Joe",CLE,OF,866,414.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Reimer, Jacob",NYM,3B,867,414.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rogers, Dalton",LAA,SS,867,414.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Simmons, Kendall",PHI,2B/3B,869,414.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Estrada, Lazaro",TOR,RHP,870,414.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gutierrez, Anthony",TEX,OF,870,414.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Jimenez, Carlos",SEA,OF,872,414.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Lantigua, Edward",NYM,OF,873,414.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Ercolani, Alessandro",PIT,RHP,873,414.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Dohm, Nate",NYM,RHP,875,414.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Taylor, Troy",SEA,RHP,876,414.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Izzi, Ashton",SEA,RHP,876,414.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Melendez, Yahil",CHC,SS,878,414.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Fleury, Jose",HOU,RHP,879,414.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,440,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Shewmake, Braden",CHW,2B,880,415.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Lopez, Jacob",ATH,LHP,881,415.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Carr, Kyle",NYY,LHP,881,415.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Vargas, Jordy",COL,RHP,883,415.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Grice, Caden",ARI,LHP,883,415.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Wenninger, Jack",NYM,RHP,885,415.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Tolentino, Milan",CLE,SS,885,415.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Medina, Raymer",TB,SS,887,415.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Lantigua, Rafael",TOR,UT,887,415.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"O'Donnell, Ethan",CIN,OF,889,415.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Dutkanych, Andrew",STL,RHP,890,415.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Costello, Jack",SD,1B,891,415.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cusick, Ryan",OAK,RHP,891,415.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Pham, Alex",BAL,RHP,893,415.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Drake, Isaiah",ATL,OF,894,415.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Randall, Josh",DET,RHP,895,415.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Ray, Dylan",ARI,RHP,895,415.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Davidson, Logan",ATH,SS,897,415.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Kilian, Caleb",CHC,RHP,898,415.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Pomares, Jairo",SF,OF,899,416.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Vilorio, Francisco",NYY,SS,900,416.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Sinnard, Luke",ATL,RHP,901,416.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Howard, Ed",CHC,SS,902,416.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Juarez, Victor",COL,RHP,903,416.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cunningham, Jake",BAL,OF,904,416.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Pallette, Peyton",CHW,RHP,904,416.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Salinas, Royber",ATL,RHP,906,416.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Valdez, Esmerlyn",PIT,1B/OF,907,416.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Patrick, Chad",MIL,RHP,908,416.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Moore, Robert",PHI,2B,909,416.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Shenton, Austin",SEA,3B,909,416.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Escobar, Jose",CHC,2B,911,416.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cook, Casey",TEX,OF,912,416.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Marcheco, Jorge",LAA,RHP,912,416.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Wagner, Logan",LAD,1B,914,416.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gray, Drew",CHC,LHP,915,416.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Mey, Luis",CIN,RHP,916,416.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cerda, Christian",ARI,C,917,416.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Daniels, Zach",HOU,OF,917,416.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Grissom, Marquis Jr.",WAS,RHP,917,416.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gallardo, Richard",CHC,RHP,920,416.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Colmenarez, Carlos",TB,SS,921,416.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Choate, Jack",SF,LHP,922,417.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,480,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Martinez, Ernesto Jr.",MIL,1B,922,417.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Reifert, Evan",WAS,RHP,924,417.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Theophile, Rodney",WAS,RHP,925,417.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Jimenez, Enrique",DET,C,926,417.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Ceballos, Sabin",SF,3B,927,417.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rodriguez, Miguel",BAL,C/1B,928,417.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Alexander, Jesus",SF,C,929,417.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Salas, Jose",MIN,SS,930,417.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hipwell, Robert",SF,3B,931,417.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Ornelas, Jonathan",TEX,3B,931,417.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Workman, Logan",TB,RHP,933,417.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bachman, Sam",LAA,RHP,934,417.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cerantola, Eric",KC,RHP,935,417.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,493,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rincon, Bryan",PHI,SS,935,417.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Alvarez, Andrew",WAS,LHP,937,417.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Campero, Gustavo",LAA,UT,938,417.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Coffey, Cutter",TOR,UT,938,417.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hicklen, Brewer",MIL,OF,940,418.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hernandez, Joseph",SEA,RHP,940,418.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hurtado, Victor",WAS,OF,940,418.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hill, Glenallen Jr.",ARI,2B/SS,943,418.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Young, Luke",WAS,RHP,943,418.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Beltre, Manuel",TOR,SS,943,418.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Pilon, Jeremy",TB,LHP,946,418.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Sugano, Tomoyuki",BAL,RHP,947,418.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Aldonis, Pablo",WAS,LHP,948,418.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bohrofen, Jace",TOR,OF,948,418.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hamilton, Quincy",HOU,OF,950,418.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Snyder, Trey",NYM,3B/SS,951,418.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,508,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"DeLucia, Dylan",CLE,RHP,951,418.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Vasquez, Willy",TB,UT,951,418.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Jordan, Dylan",LAA,RHP,954,418.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,509,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
